Datetime,Type,Lon,Lat
19/09/2008 18:57,Family Abuse,-75.147202,40.057437
12/10/2015 23:12,Homicide,-75.225635,39.942675
22/02/2007 23:48,Prostitution,-75.196874,39.960205
05/12/2006 23:12,Homicide,-75.106681,39.996683
12/09/2008 23:18,Prostitution,-75.122562,39.99148
12/01/2016 02:54,Family Abuse,-75.139592,40.014782
13/04/2012 23:26,Prostitution,-75.086381,40.013919
04/04/2006 01:25,Prostitution,-75.236117,39.942339
16/03/2013 00:29,Prostitution,-75.051546,40.050521
25/08/2007 17:35,Family Abuse,-75.153642,40.046534
09/07/2008 00:19,Public Drunkenness,-75.206449,40.029934
28/10/2008 23:26,Prostitution,-75.125492,39.989889
01/04/2008 21:47,Prostitution,-75.132254,39.984804
04/12/2013 18:57,Public Drunkenness,-75.174537,39.925005
10/11/2009 10:05,Public Drunkenness,-75.165279,39.952622
07/09/2011 21:39,Prostitution,-75.223324,39.968295
30/09/2006 21:19,Homicide,-75.154386,39.999465
07/09/2011 12:00,Homicide,-75.19943,39.973889
19/08/2015 21:36,Prostitution,-75.147655,40.008819
19/05/2007 05:23,Liquor Law Violations,-75.150434,39.9507
31/03/2012 00:24,Public Drunkenness,-75.14633,39.964965
06/08/2008 13:10,Prostitution,-75.101758,40.002815
16/09/2007 10:25,Family Abuse,-75.143613,40.044396
13/05/2011 22:20,Prostitution,-75.147276,40.011877
16/03/2010 22:38,Prostitution,-75.202652,39.965135
29/05/2013 20:41,Homicide,-75.160074,39.991444
30/10/2009 11:38,Prostitution,-75.108155,39.999301
16/02/2006 01:03,Prostitution,-75.138865,40.007619
13/02/2009 23:05,Prostitution,-75.126991,39.990432
19/11/2011 13:11,Public Drunkenness,-75.124134,39.985217
06/06/2007 22:39,Homicide,-75.089193,40.036553
04/10/2012 23:13,Prostitution,-75.167133,40.043165
02/04/2011 19:14,Liquor Law Violations,-75.060651,40.016997
30/01/2008 22:51,Prostitution,-75.147303,40.011954
05/08/2008 21:17,Family Abuse,-75.142466,40.043695
28/12/2012 01:49,Liquor Law Violations,-75.129252,39.998505
25/02/2012 23:07,Prostitution,-75.097981,40.004896
09/02/2013 23:33,Prostitution,-75.102892,40.000103
20/12/2012 13:34,Liquor Law Violations,-75.166901,39.953879
26/04/2008 19:58,Liquor Law Violations,-75.015259,40.050261
09/04/2008 22:02,Prostitution,-75.150872,39.993434
04/06/2016 02:25,Liquor Law Violations,-75.162174,39.949084
19/12/2015 23:55,Liquor Law Violations,-75.166676,39.953772
30/06/2006 01:51,Prostitution,-75.149654,40.010725
01/07/2010 22:58,Prostitution,-75.099355,40.004269
09/01/2010 01:44,Public Drunkenness,-75.152393,39.953024
14/02/2013 01:32,Public Drunkenness,-75.160006,39.976616
27/03/2007 23:13,Prostitution,-75.241442,39.920546
19/01/2007 21:49,Liquor Law Violations,-75.034398,40.044437
05/05/2006 01:07,Liquor Law Violations,-75.149617,39.94164
19/07/2008 22:28,Prostitution,-75.122562,39.99148
14/04/2010 19:56,Liquor Law Violations,-75.168078,39.906642
03/05/2007 22:32,Prostitution,-75.243379,39.919152
19/06/2006 18:39,Homicide,-75.070243,40.042646
01/03/2011 01:14,Public Drunkenness,-75.161014,39.985917
11/05/2007 17:08,Public Drunkenness,-75.191043,39.927087
02/02/2015 19:59,Homicide,-75.171638,40.044913
24/09/2014 18:55,Public Drunkenness,-75.151269,40.00924
10/09/2013 21:28,Prostitution,-75.157943,40.050396
31/05/2016 11:24,Prostitution,-75.105461,40.000839
21/01/2011 20:25,Prostitution,-75.134604,39.974298
29/11/2010 23:51,Public Drunkenness,-75.158119,39.952812
11/12/2010 23:15,Prostitution,-75.131925,39.986359
04/05/2012 00:12,Homicide,-75.158196,39.99281
23/10/2007 22:08,Prostitution,-75.148878,40.002742
16/03/2016 17:19,Public Drunkenness,-75.210936,39.954571
12/07/2013 21:39,Liquor Law Violations,-75.139166,39.959309
28/05/2015 23:04,Prostitution,-75.090194,40.009308
21/06/2012 11:45,Liquor Law Violations,-75.083263,40.013521
31/10/2015 01:28,Liquor Law Violations,-75.164897,39.944072
06/08/2013 22:45,Prostitution,-75.120326,39.992726
23/11/2015 15:10,Homicide,-75.10158,40.000701
28/08/2013 12:58,Prostitution,-75.170766,39.952327
21/06/2015 02:20,Homicide,-75.131459,40.031855
28/12/2011 10:35,Prostitution,-75.11337,39.996571
07/09/2015 12:32,Public Drunkenness,-75.148946,39.97042
02/03/2016 13:34,Public Drunkenness,-75.156927,39.951519
30/07/2008 11:51,Prostitution,-75.11801,39.994007
04/05/2012 23:26,Family Abuse,-75.126996,39.999846
13/04/2008 02:52,Public Drunkenness,-75.158725,39.986667
03/10/2014 22:38,Prostitution,-75.236865,39.923728
27/07/2013 22:30,Prostitution,-75.106469,40.000267
25/11/2009 02:11,Prostitution,-75.108741,39.999085
10/01/2014 21:20,Family Abuse,-75.181624,39.995863
08/07/2009 22:01,Prostitution,-75.106469,40.000267
26/02/2007 18:57,Homicide,-75.142208,40.025469
30/03/2010 11:23,Prostitution,-75.11801,39.994007
13/12/2012 22:33,Prostitution,-75.111001,39.997854
18/06/2008 22:54,Prostitution,-75.080219,40.020602
27/03/2016 17:52,Public Drunkenness,-75.078182,40.022416
08/12/2012 00:39,Homicide,-75.192997,39.963891
21/05/2011 10:58,Public Drunkenness,-75.159836,39.951897
07/01/2016 13:57,Public Drunkenness,-75.161485,39.952073
01/09/2009 11:03,Gambling,-75.150437,39.995088
30/03/2011 00:53,Homicide,-75.155713,39.967069
24/03/2012 01:06,Prostitution,-75.165489,39.948823
08/03/2016 20:33,Homicide,-75.179958,39.99327
10/12/2006 19:55,Homicide,-75.118675,40.000655
23/07/2015 22:11,Prostitution,-75.101188,40.003265
14/11/2011 19:37,Homicide,-75.180582,39.928255
16/06/2009 11:10,Prostitution,-75.104232,40.001497
04/12/2012 23:07,Prostitution,-75.106447,40.000383
30/07/2010 12:01,Gambling,-75.16321,40.022894
22/08/2006 19:43,Public Drunkenness,-75.16576,39.96512
14/09/2015 13:38,Liquor Law Violations,-75.083662,40.016806
06/06/2015 00:53,Public Drunkenness,-75.131851,39.976855
02/05/2013 23:35,Prostitution,-75.104232,40.001497
21/03/2011 17:21,Gambling,-75.150464,39.962341
18/04/2008 18:49,Liquor Law Violations,-75.082402,40.016102
07/09/2013 22:55,Liquor Law Violations,-75.140174,39.955427
17/03/2012 23:17,Prostitution,-75.111001,39.997854
10/02/2009 23:02,Prostitution,-75.149334,40.004298
16/12/2007 23:33,Public Drunkenness,-75.133212,40.024271
15/09/2012 23:36,Prostitution,-75.224838,39.966671
15/03/2016 11:24,Prostitution,-75.248207,39.966081
03/11/2006 01:36,Prostitution,-75.161445,39.970485
09/05/2008 21:53,Prostitution,-75.159532,39.961208
11/05/2007 19:16,Homicide,-75.065751,40.026398
02/01/2008 22:28,Prostitution,-75.148736,40.010527
07/04/2009 23:09,Prostitution,-75.108741,39.999085
28/12/2014 23:37,Liquor Law Violations,-75.155023,39.929946
16/08/2016 14:06,Family Abuse,-75.228913,39.94057
24/06/2014 11:04,Prostitution,-75.108718,39.998966
05/04/2006 02:10,Prostitution,-75.22465,39.964918
20/08/2011 19:54,Prostitution,-75.120326,39.992726
13/05/2011 13:53,Public Drunkenness,-75.17112,39.95924
31/03/2016 21:34,Prostitution,-75.120326,39.992726
12/03/2007 17:22,Gambling,-75.163222,39.987237
08/12/2010 11:07,Prostitution,-75.167944,39.932914
02/07/2013 10:30,Prostitution,-75.129642,39.987608
03/08/2013 21:58,Prostitution,-75.120345,39.992646
12/12/2012 10:27,Prostitution,-75.106494,40.000349
10/05/2012 11:01,Prostitution,-75.108741,39.999085
30/08/2011 12:30,Prostitution,-75.106447,40.000383
14/05/2016 23:26,Liquor Law Violations,-75.140003,39.956971
25/07/2015 02:12,Prostitution,-75.081259,40.019479
02/04/2010 23:55,Public Drunkenness,-75.161442,39.95211
03/08/2007 23:52,Homicide,-75.102335,40.042519
16/08/2013 21:38,Prostitution,-75.081259,40.019479
09/10/2011 00:26,Liquor Law Violations,-75.160632,39.981664
20/07/2011 11:49,Prostitution,-75.127384,39.988844
08/05/2010 01:27,Liquor Law Violations,-75.150445,39.923354
05/12/2009 02:38,Prostitution,-75.108741,39.999085
13/07/2010 23:03,Prostitution,-75.240052,39.921496
04/10/2013 17:10,Public Drunkenness,-75.180725,39.933326
09/08/2006 15:27,Prostitution,-75.104232,40.001497
11/06/2007 13:47,Prostitution,-75.078534,40.040798
09/01/2009 21:35,Family Abuse,-75.143613,40.044396
22/10/2015 11:24,Prostitution,-75.094304,40.004996
19/07/2008 18:00,Public Drunkenness,-75.160569,39.919331
05/04/2007 14:00,Prostitution,-75.106447,40.000383
28/07/2006 21:25,Family Abuse,-75.144752,40.039082
01/07/2014 12:08,Family Abuse,-75.09337,39.995151
03/09/2008 00:20,Prostitution,-75.148417,40.012024
01/06/2011 10:08,Family Abuse,-75.138085,40.029504
13/07/2006 01:03,Prostitution,-75.202418,39.963138
26/07/2011 11:53,Prostitution,-75.120345,39.992646
14/09/2014 16:00,Homicide,-75.156803,39.988041
15/11/2013 22:17,Prostitution,-75.128524,39.988128
16/11/2012 23:21,Prostitution,-75.088753,40.010998
23/12/2007 02:39,Liquor Law Violations,-75.222461,40.02505
16/11/2007 22:16,Prostitution,-75.115786,39.995225
08/07/2010 00:00,Public Drunkenness,-75.158693,39.950188
17/10/2009 23:43,Public Drunkenness,-75.157649,39.980194
06/05/2008 22:47,Prostitution,-75.235552,39.924668
22/08/2008 19:38,Liquor Law Violations,-75.083649,40.016743
23/08/2013 23:09,Liquor Law Violations,-75.16009,39.983635
21/09/2008 17:41,Public Drunkenness,-75.166591,39.904459
07/05/2016 19:51,Public Drunkenness,-75.143739,39.949943
25/05/2013 19:51,Liquor Law Violations,-75.173193,39.916431
14/08/2008 21:47,Prostitution,-75.043252,40.026005
11/03/2014 09:16,Prostitution,-75.130242,39.987192
06/06/2012 23:54,Prostitution,-75.043252,40.026005
01/01/2012 02:40,Liquor Law Violations,-75.15804,39.983407
01/09/2006 01:07,Prostitution,-75.08212,40.009247
14/07/2012 22:09,Prostitution,-75.043252,40.026005
12/10/2006 01:31,Prostitution,-75.187878,39.934202
12/06/2012 16:38,Family Abuse,-75.226013,39.924664
09/09/2010 19:22,Liquor Law Violations,-75.082669,40.017952
30/11/2006 02:10,Prostitution,-75.083216,40.019984
08/11/2006 01:28,Prostitution,-75.161415,39.945103
14/04/2012 23:13,Prostitution,-75.120345,39.992646
24/04/2007 20:17,Family Abuse,-75.223445,39.937409
13/12/2012 15:24,Gambling,-75.15206,39.95091
16/06/2012 02:05,Homicide,-75.168904,39.935979
27/01/2006 03:01,Liquor Law Violations,-75.156895,39.983611
04/03/2014 22:52,Prostitution,-75.14738,40.010439
29/03/2006 01:28,Prostitution,-75.145713,40.032191
28/09/2011 23:13,Prostitution,-75.222889,39.968414
05/01/2010 12:23,Prostitution,-75.127384,39.988844
13/06/2009 21:25,Prostitution,-75.157922,39.961176
27/11/2010 23:25,Public Drunkenness,-75.184685,39.951925
30/09/2006 21:16,Liquor Law Violations,-75.151981,39.919953
24/03/2007 22:35,Homicide,-75.228355,39.964318
30/08/2014 00:37,Liquor Law Violations,-75.163289,39.984043
09/04/2014 22:11,Prostitution,-75.129642,39.987608
13/06/2012 19:15,Liquor Law Violations,-75.083649,40.016743
17/09/2013 21:45,Prostitution,-75.127384,39.988844
16/12/2012 00:11,Public Drunkenness,-75.154367,39.96258
18/11/2012 00:08,Public Drunkenness,-75.219316,40.02292
12/06/2011 10:27,Public Drunkenness,-75.162981,39.949238
02/10/2013 22:33,Prostitution,-75.104232,40.001497
09/07/2010 18:43,Public Drunkenness,-75.227182,39.950466
02/02/2007 03:42,Homicide,-75.196143,40.051116
21/12/2011 10:10,Prostitution,-75.120326,39.992726
02/08/2008 23:13,Prostitution,-75.120326,39.992726
01/11/2013 01:50,Liquor Law Violations,-75.16365,39.982492
08/08/2012 19:49,Liquor Law Violations,-75.083676,40.016863
21/09/2013 20:05,Liquor Law Violations,-75.108132,39.98546
22/05/2013 22:51,Family Abuse,-75.153667,39.967407
20/08/2015 20:56,Public Drunkenness,-75.078182,40.022416
17/07/2007 00:43,Public Drunkenness,-75.227278,40.026886
01/07/2015 21:22,Prostitution,-75.14494,40.013106
15/12/2006 01:50,Prostitution,-75.143173,40.028703
21/06/2011 23:19,Liquor Law Violations,-75.222481,40.031129
10/01/2006 01:27,Prostitution,-75.111001,39.997854
21/04/2006 21:12,Public Drunkenness,-75.142114,40.011246
09/01/2008 05:20,Family Abuse,-75.224582,39.941158
22/07/2016 20:27,Family Abuse,-75.137324,39.991692
24/10/2006 18:32,Family Abuse,-75.209214,39.949516
12/02/2015 13:34,Prostitution,-75.115786,39.995225
20/10/2010 22:42,Prostitution,-75.08554,40.014849
31/07/2015 21:34,Liquor Law Violations,-75.078182,40.022416
17/12/2009 09:28,Prostitution,-75.148417,40.012024
14/09/2007 23:00,Prostitution,-75.08554,40.014849
20/12/2014 02:58,Public Drunkenness,-75.146096,39.961255
25/07/2014 21:02,Family Abuse,-75.197753,39.96285
17/10/2006 01:04,Prostitution,-75.111001,39.997854
24/07/2009 03:03,Public Drunkenness,-75.225414,40.041451
23/04/2008 19:50,Public Drunkenness,-75.176785,39.953518
29/06/2006 01:21,Prostitution,-75.246259,39.970542
13/12/2010 19:43,Public Drunkenness,-75.165066,39.953618
31/05/2006 00:05,Prostitution,-75.2266,39.952001
02/01/2014 01:47,Public Drunkenness,-75.10793,39.998234
20/11/2009 22:49,Liquor Law Violations,-75.16111,39.916837
11/03/2013 19:55,Liquor Law Violations,-75.163244,39.916758
19/11/2014 13:53,Liquor Law Violations,-75.158117,39.918227
23/01/2012 19:43,Homicide,-75.131418,40.000495
14/04/2011 22:29,Prostitution,-75.168811,39.928974
28/07/2010 13:27,Family Abuse,-75.193141,39.94814
17/03/2011 20:08,Public Drunkenness,-75.173656,39.951299
27/07/2014 12:13,Public Drunkenness,-75.137894,40.002278
03/10/2014 19:20,Liquor Law Violations,-74.970226,40.078386
13/06/2006 00:53,Prostitution,-75.148144,40.000843
28/09/2010 22:30,Prostitution,-75.097981,40.004896
30/12/2012 00:48,Liquor Law Violations,-75.153538,39.919793
06/06/2010 19:11,Liquor Law Violations,-75.213161,40.031589
26/03/2009 11:18,Prostitution,-75.096642,40.00575
07/05/2015 23:56,Prostitution,-75.222889,39.968414
11/12/2015 11:29,Prostitution,-75.126905,39.98901
15/12/2015 16:22,Public Drunkenness,-75.078182,40.022416
30/12/2009 23:04,Prostitution,-75.111001,39.997854
18/01/2012 22:41,Prostitution,-75.203118,39.967415
30/12/2010 20:00,Liquor Law Violations,-75.158596,39.943184
01/07/2008 19:24,Gambling,-75.240671,39.912094
21/07/2006 14:30,Prostitution,-75.158752,39.920373
17/08/2010 06:00,Homicide,-75.25487,39.894883
19/07/2008 22:45,Prostitution,-75.101188,40.003265
24/08/2007 22:30,Liquor Law Violations,-75.050213,40.028346
29/08/2010 00:46,Public Drunkenness,-75.142913,39.949752
27/02/2013 22:16,Public Drunkenness,-75.130926,40.034812
13/06/2007 14:08,Homicide,-74.983756,40.10105
14/04/2006 21:32,Homicide,-75.084148,40.043193
15/11/2015 18:32,Homicide,-75.235295,39.950907
26/06/2016 21:20,Homicide,-75.014941,40.057807
04/07/2014 16:49,Homicide,-75.175917,39.983102
05/06/2007 02:02,Homicide,-75.167715,40.036049
20/02/2015 15:02,Public Drunkenness,-75.156505,39.952574
25/10/2011 22:38,Prostitution,-75.226682,39.967957
30/10/2014 10:34,Prostitution,-75.148144,40.000843
25/07/2014 16:18,Homicide,-75.147789,40.000904
26/04/2016 12:07,Prostitution,-75.108732,39.998969
02/01/2008 22:20,Prostitution,-75.147285,40.014117
20/01/2012 11:05,Liquor Law Violations,-75.083649,40.016743
14/06/2012 21:28,Family Abuse,-75.248433,39.899011
20/02/2010 02:03,Liquor Law Violations,-75.149433,39.921729
13/01/2015 10:35,Prostitution,-75.108732,39.998969
07/09/2016 22:41,Prostitution,-75.11337,39.996571
14/01/2011 00:20,Public Drunkenness,-75.157146,39.956813
19/05/2007 05:47,Liquor Law Violations,-75.150434,39.9507
19/09/2014 04:33,Prostitution,-75.157444,39.91892
18/11/2010 07:14,Public Drunkenness,-75.173179,39.953581
17/12/2011 21:14,Public Drunkenness,-75.23403,39.994745
19/12/2015 03:03,Liquor Law Violations,-75.146299,40.028559
03/04/2010 02:27,Homicide,-75.160478,39.919948
02/02/2008 03:12,Public Drunkenness,-75.143023,39.949773
11/09/2007 23:45,Liquor Law Violations,-74.961619,40.093002
10/06/2008 13:03,Liquor Law Violations,-75.166784,39.932834
30/03/2006 01:27,Prostitution,-75.156959,39.991106
14/04/2012 17:19,Gambling,-75.172126,39.936039
11/06/2007 13:35,Homicide,-75.224233,39.92549
06/08/2013 21:31,Liquor Law Violations,-75.168078,39.906642
27/08/2015 12:04,Prostitution,-75.125492,39.989889
21/11/2013 22:54,Public Drunkenness,-75.224811,40.026746
30/08/2007 22:36,Liquor Law Violations,-74.965681,40.109917
04/06/2011 14:17,Liquor Law Violations,-75.156737,39.951539
29/04/2014 10:21,Prostitution,-75.128508,39.988117
25/09/2014 23:34,Prostitution,-75.113354,39.99656
08/08/2013 09:19,Family Abuse,-75.138927,40.025755
03/03/2013 22:59,Public Drunkenness,-75.159654,39.978199
23/06/2009 22:14,Homicide,-75.147326,40.065453
07/01/2016 20:48,Public Drunkenness,-75.208192,39.957351
08/05/2013 00:36,Homicide,-75.24638,39.959582
24/04/2010 06:30,Public Drunkenness,-75.153034,39.9796
25/10/2009 01:03,Liquor Law Violations,-75.154112,40.040994
28/11/2009 19:42,Homicide,-75.221749,39.960142
28/04/2009 13:49,Gambling,-75.158649,39.921063
23/12/2008 23:05,Prostitution,-75.108741,39.999085
06/04/2007 12:48,Gambling,-75.15896,39.950294
11/02/2015 11:17,Prostitution,-75.104232,40.001497
12/04/2012 22:45,Prostitution,-75.147235,40.014044
17/03/2006 18:06,Liquor Law Violations,-75.153976,39.942179
09/03/2011 11:48,Prostitution,-75.111001,39.997854
21/06/2009 19:24,Homicide,-75.239736,39.987961
02/07/2007 23:29,Homicide,-75.184996,39.931339
15/05/2014 22:01,Prostitution,-75.147639,40.008809
21/09/2007 21:51,Liquor Law Violations,-75.088753,40.010998
04/09/2007 22:41,Prostitution,-75.209806,39.967733
10/02/2010 02:25,Liquor Law Violations,-75.155602,39.983003
23/08/2012 00:20,Family Abuse,-75.085272,40.009062
05/07/2016 15:22,Liquor Law Violations,-75.203988,39.972634
22/07/2006 19:51,Public Drunkenness,-75.237349,39.950704
08/09/2007 00:19,Liquor Law Violations,-75.149629,39.942209
13/10/2016 22:11,Prostitution,-75.238758,39.922409
23/09/2008 22:20,Prostitution,-75.23966,39.923742
21/08/2013 17:15,Public Drunkenness,-75.157521,39.980269
20/02/2015 19:23,Homicide,-75.152576,40.01102
24/10/2010 02:04,Liquor Law Violations,-75.147689,39.941485
18/09/2008 00:05,Prostitution,-75.15974,39.970173
14/05/2011 21:39,Homicide,-75.155234,40.055716
02/01/2015 18:23,Public Drunkenness,-75.078182,40.022416
05/05/2016 22:52,Prostitution,-75.08554,40.014849
28/09/2011 23:13,Prostitution,-75.222889,39.968414
02/10/2009 01:16,Public Drunkenness,-75.17541,39.9523
25/12/2008 23:08,Homicide,-75.174113,40.0266
20/01/2016 22:11,Prostitution,-75.222889,39.968414
20/05/2011 11:05,Prostitution,-75.167075,39.926506
28/09/2015 12:08,Homicide,-75.075107,40.076215
24/06/2008 20:27,Family Abuse,-75.12867,39.967043
11/10/2008 11:21,Homicide,-75.147307,40.004203
23/08/2012 23:52,Prostitution,-75.08554,40.014849
10/04/2008 11:57,Liquor Law Violations,-75.088854,40.010642
19/04/2006 21:34,Public Drunkenness,-75.148094,39.941452
05/06/2015 22:23,Prostitution,-75.223143,39.969712
29/03/2009 01:33,Public Drunkenness,-75.158553,39.986951
07/06/2015 02:57,Family Abuse,-75.09158,40.014941
01/03/2016 18:53,Public Drunkenness,-75.231807,39.976817
01/06/2007 20:01,Liquor Law Violations,-75.083039,40.073004
14/04/2015 22:48,Public Drunkenness,-75.078182,40.022416
23/09/2010 22:47,Liquor Law Violations,-75.162746,39.979361
07/08/2009 21:52,Liquor Law Violations,-74.984034,40.075024
11/05/2006 12:47,Prostitution,-75.094861,40.006726
11/01/2006 00:39,Prostitution,-75.202418,39.963138
26/07/2006 22:49,Homicide,-75.174351,39.936934
25/07/2009 01:44,Public Drunkenness,-75.171918,39.951865
29/04/2012 03:48,Public Drunkenness,-75.146229,39.966668
13/11/2014 03:22,Public Drunkenness,-75.110959,39.987226
27/07/2006 00:55,Prostitution,-75.226434,39.974263
11/04/2012 23:35,Prostitution,-75.043252,40.026005
19/12/2015 11:09,Homicide,-75.226285,39.939881
24/07/2012 21:28,Liquor Law Violations,-75.087588,40.01259
26/05/2015 22:35,Prostitution,-75.003973,40.103492
07/06/2014 01:05,Homicide,-75.230801,39.977896
14/04/2010 14:08,Family Abuse,-75.229828,39.966054
02/01/2007 00:53,Prostitution,-75.11801,39.994007
07/04/2009 01:16,Public Drunkenness,-75.163507,40.04342
28/05/2015 11:48,Liquor Law Violations,-75.171366,39.980481
05/06/2010 02:50,Public Drunkenness,-75.144091,39.94861
15/04/2010 22:28,Prostitution,-75.108741,39.999085
10/07/2008 20:17,Public Drunkenness,-75.05781,40.021505
06/08/2009 22:28,Prostitution,-75.159929,39.959361
12/09/2014 03:35,Prostitution,-75.162158,39.949073
19/05/2015 14:09,Public Drunkenness,-75.158137,39.952729
30/01/2013 23:00,Prostitution,-75.099766,40.002663
12/01/2007 20:57,Public Drunkenness,-75.21507,39.939062
29/08/2012 23:19,Prostitution,-75.238758,39.922409
06/02/2013 23:38,Prostitution,-75.245832,39.967282
12/11/2015 10:23,Prostitution,-75.128524,39.988128
22/11/2013 11:43,Prostitution,-75.106447,40.000383
14/10/2008 01:39,Family Abuse,-75.063594,40.014775
06/10/2010 00:56,Liquor Law Violations,-75.143832,39.958556
19/06/2012 21:35,Prostitution,-75.105461,40.000839
10/08/2007 08:59,Liquor Law Violations,-75.083909,40.016451
26/07/2012 20:49,Homicide,-75.21574,39.968496
21/10/2008 16:24,Homicide,-75.139661,39.99044
22/11/2011 22:42,Prostitution,-75.11337,39.996571
20/07/2006 01:14,Prostitution,-75.180317,39.986339
10/03/2016 22:59,Prostitution,-75.239695,39.923744
21/06/2006 01:21,Prostitution,-75.240246,39.919518
03/03/2012 08:55,Homicide,-75.173849,39.996921
01/07/2006 22:53,Homicide,-75.182938,39.93072
27/01/2007 21:55,Prostitution,-75.122562,39.99148
24/05/2006 01:25,Prostitution,-75.158367,39.959078
17/01/2008 13:48,Liquor Law Violations,-75.083649,40.016743
04/07/2010 21:40,Liquor Law Violations,-75.14763,39.941392
14/06/2014 00:29,Public Drunkenness,-75.203995,39.963454
04/01/2013 23:07,Liquor Law Violations,-75.098623,39.995157
18/05/2015 00:46,Homicide,-75.173318,39.975918
23/03/2010 10:29,Prostitution,-75.125492,39.989889
12/01/2008 01:47,Public Drunkenness,-75.221763,40.024442
27/01/2015 22:42,Public Drunkenness,-75.092549,40.006035
27/03/2007 23:14,Prostitution,-75.240052,39.921496
12/02/2010 22:06,Homicide,-75.229142,39.936178
26/01/2011 13:13,Family Abuse,-75.139371,40.031258
21/09/2006 13:51,Gambling,-75.157464,39.951582
01/01/2015 14:04,Public Drunkenness,-75.16434,39.949355
28/04/2009 21:48,Homicide,-75.243044,39.927859
23/12/2006 23:44,Homicide,-75.070865,40.03129
16/06/2012 22:04,Prostitution,-75.202704,39.965206
19/05/2006 22:31,Liquor Law Violations,-74.97749,40.095545
17/06/2010 21:43,Liquor Law Violations,-74.981784,40.082317
25/09/2010 19:42,Homicide,-75.11912,39.996418
18/03/2008 23:08,Prostitution,-75.18068,39.935821
09/08/2006 20:02,Prostitution,-75.131925,39.986359
20/08/2011 19:02,Public Drunkenness,-75.157123,39.95
17/04/2008 21:31,Prostitution,-75.105046,40.000506
15/06/2010 12:56,Prostitution,-75.127384,39.988844
31/01/2006 21:52,Homicide,-75.066273,40.023416
17/06/2008 13:39,Public Drunkenness,-75.173785,40.036674
08/08/2008 23:52,Liquor Law Violations,-75.157023,39.942988
09/04/2013 10:06,Prostitution,-75.11337,39.996571
03/02/2012 16:53,Public Drunkenness,-75.225433,39.960122
08/08/2016 16:57,Homicide,-75.08866,40.03549
26/02/2011 02:06,Liquor Law Violations,-75.195386,40.010676
13/11/2014 04:02,Family Abuse,-75.053202,40.060237
23/10/2013 11:52,Prostitution,-75.108732,39.998969
19/08/2015 02:51,Prostitution,-75.106447,40.000383
10/06/2011 00:45,Public Drunkenness,-75.224718,39.980488
17/01/2009 00:16,Public Drunkenness,-75.240486,40.068999
11/03/2009 22:07,Homicide,-75.007454,40.047628
28/11/2009 01:19,Public Drunkenness,-75.225369,40.026206
06/09/2014 10:42,Prostitution,-75.127596,39.987076
08/09/2007 19:45,Liquor Law Violations,-75.072283,40.032807
14/08/2009 18:39,Public Drunkenness,-75.181949,39.913193
29/06/2008 23:53,Public Drunkenness,-75.147862,39.941422
07/02/2014 22:39,Liquor Law Violations,-75.137676,39.95899
18/06/2016 14:40,Public Drunkenness,-75.168272,39.953979
16/03/2010 13:11,Family Abuse,-75.164227,39.929169
26/02/2013 21:35,Prostitution,-75.109304,39.998681
28/07/2007 23:11,Prostitution,-75.25018,39.96636
23/05/2009 02:20,Homicide,-75.171563,39.994555
20/05/2006 01:47,Prostitution,-75.159929,39.959361
25/09/2009 21:22,Liquor Law Violations,-75.083039,40.073004
13/12/2010 03:43,Family Abuse,-75.227046,39.919384
02/12/2014 10:30,Prostitution,-75.106447,40.000383
28/03/2006 21:48,Public Drunkenness,-75.216697,40.031528
24/08/2007 18:59,Liquor Law Violations,-75.045522,40.03233
11/08/2006 20:16,Liquor Law Violations,-75.168078,39.906642
28/02/2013 10:06,Prostitution,-75.097981,40.004896
18/09/2008 23:33,Prostitution,-75.14354,40.012199
26/06/2007 23:08,Prostitution,-75.092045,40.008276
07/04/2007 21:50,Liquor Law Violations,-75.201879,39.967385
19/07/2012 23:27,Prostitution,-75.223143,39.969712
17/11/2011 22:49,Prostitution,-75.24787,39.967541
09/07/2013 23:33,Homicide,-75.129877,40.039588
11/08/2016 23:07,Prostitution,-75.240052,39.921496
03/01/2015 14:08,Public Drunkenness,-75.168272,39.953979
12/02/2011 02:03,Liquor Law Violations,-75.160786,39.980599
21/04/2015 15:52,Public Drunkenness,-75.161824,39.950565
27/10/2013 13:46,Liquor Law Violations,-75.168078,39.906642
28/03/2010 02:54,Public Drunkenness,-75.138989,39.960277
30/08/2009 20:07,Public Drunkenness,-75.176021,39.996201
26/08/2008 21:21,Gambling,-75.148373,39.96209
15/06/2010 23:21,Prostitution,-75.146225,40.014705
14/02/2012 23:43,Prostitution,-75.168215,39.93168
16/06/2012 22:59,Prostitution,-75.207624,39.966375
04/09/2010 01:58,Public Drunkenness,-75.165385,39.967117
18/04/2008 14:58,Liquor Law Violations,-75.22566,40.037823
05/10/2012 22:52,Liquor Law Violations,-75.161772,39.983854
28/02/2009 23:12,Prostitution,-75.202652,39.965135
04/05/2007 23:34,Prostitution,-75.24787,39.967541
05/09/2010 00:15,Liquor Law Violations,-75.151188,39.941843
03/07/2012 23:13,Prostitution,-75.120218,39.988815
10/06/2016 22:03,Prostitution,-75.092045,40.008276
13/11/2015 22:38,Prostitution,-75.144027,40.010011
11/10/2013 21:22,Prostitution,-75.158752,39.920373
28/07/2010 18:04,Public Drunkenness,-75.230286,39.969163
12/03/2014 18:34,Family Abuse,-75.164963,40.05921
