FIOStevilkaZadeve,KlasifikacijaNesrece,UpravnaEnotaStoritve,DatumPN,UraPN,VNaselju,VrstaCeste,SifraOdsekaUlice,StacionazaDogodka,Lokacija,VzrokNesrece,TipNesrece,VremenskeOkoliscine,StanjePrometa,StanjeVozisca,VrstaVozisca,GeoKoordinata X,GeoKoordinata Y,SifraCesteNaselja,TekstCesteNaselja,TekstOdsekaUlice
835102.0,BREZ POŠKODBE,LJUBLJANA,2016-03-06,17.0,0,AVTOCESTA,118.0,1270.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.546182817107999,46.015212431677,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ.LJ JUG-DOLENJ.CES.
834252.0,BREZ POŠKODBE,LJUBLJANA,2016-02-19,23.0,0,AVTOCESTA,119.0,180.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.556984784558999,46.014507817422,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
837517.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-04-14,12.0,0,AVTOCESTA,119.0,180.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.556984784558999,46.014507817422,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
834357.0,BREZ POŠKODBE,LJUBLJANA,2016-02-19,11.0,0,AVTOCESTA,119.0,200.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.556986143578,46.014336865969,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
838971.0,BREZ POŠKODBE,LJUBLJANA,2016-05-01,13.0,0,AVTOCESTA,119.0,250.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.557234792504001,46.013923930076,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
839523.0,BREZ POŠKODBE,LJUBLJANA,2016-05-15,7.0,0,AVTOCESTA,119.0,300.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.557496351231999,46.013511043377,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
835197.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-03-04,16.0,0,AVTOCESTA,119.0,410.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.558560391499,46.01286730387999,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
835196.0,BREZ POŠKODBE,LJUBLJANA,2016-03-07,19.0,0,AVTOCESTA,119.0,410.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,14.558560391499,46.01286730387999,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ MALENCE
839122.0,SMRT,GROSUPLJE,2016-05-08,1.0,0,AVTOCESTA,121.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.655401530718,45.968803743573,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK GROSUPLJE
849344.0,BREZ POŠKODBE,TREBNJE,2016-10-03,20.0,0,AVTOCESTA,123.0,246.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,MEGLA,NORMALEN,SPOLZKO,HRAPAV  ASFALT / BETON,15.0537770248,45.896943184208006,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJUČEK TREBNJE V
854115.0,BREZ POŠKODBE,NOVO MESTO,2016-12-11,19.0,1,AVTOCESTA,124.0,0.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.177881688222001,45.830356416408,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
854828.0,BREZ POŠKODBE,NOVO MESTO,2016-12-20,15.0,0,AVTOCESTA,124.0,0.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,GOST,SPOLZKO,ZGLAJEN ASFALT / BETON,15.177881688222001,45.830356416408,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
852197.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-11-12,12.0,0,AVTOCESTA,124.0,9.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.177907170218,45.830275394284,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
837148.0,BREZ POŠKODBE,NOVO MESTO,2016-04-09,9.0,0,AVTOCESTA,124.0,52.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,NEZNANO,NEZNANO,OSTALO,HRAPAV  ASFALT / BETON,15.178086238357999,45.829924190194,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
854971.0,BREZ POŠKODBE,NOVO MESTO,2016-12-21,15.0,0,AVTOCESTA,124.0,76.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.178175699026001,45.829726093144,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
848188.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-09-16,18.0,0,AVTOCESTA,124.0,76.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,TRČENJE V STOJEČE / PARKIRANO VOZILO,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.178175699026001,45.829726093144,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
845925.0,LAŽJA TELESNA POŠKODBA,NOVO MESTO,2016-08-17,15.0,0,AVTOCESTA,124.0,346.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,SPOLZKO,HRAPAV  ASFALT / BETON,15.179667244321001,45.829255836009,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. NOVO MESTO VZHOD
836732.0,BREZ POŠKODBE,BREŽICE,2016-04-01,9.0,0,AVTOCESTA,127.0,100.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.689291982516,45.848058715327994,000A2,KARAVANKE-LJ-NM-OBREŽJE,PRIKLJ. OBREŽJE TERMINAL
834880.0,LAŽJA TELESNA POŠKODBA,PESNICA,2016-02-03,18.0,0,AVTOCESTA,128.0,1526.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,SNEG,NORMALEN,SPOLZKO,ZGLAJEN ASFALT / BETON,15.650829312692,46.679486034711,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. ŠENTILJ
847927.0,BREZ POŠKODBE,PESNICA,2016-09-02,11.0,0,AVTOCESTA,129.0,80.0,CESTA,PREMIKI Z VOZILOM,OPLAŽENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.67008340561,46.59610057850001,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
832474.0,BREZ POŠKODBE,PESNICA,2016-01-19,10.0,0,AVTOCESTA,129.0,110.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.670159485208002,46.595920195088,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
837740.0,BREZ POŠKODBE,PESNICA,2016-04-14,13.0,0,AVTOCESTA,129.0,110.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.670159485208002,46.595920195088,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
833913.0,BREZ POŠKODBE,PESNICA,2016-02-12,6.0,0,AVTOCESTA,129.0,110.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.670159485208002,46.595920195088,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
846477.0,BREZ POŠKODBE,PESNICA,2016-08-19,17.0,0,AVTOCESTA,129.0,313.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.67138122154,46.596560781573,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
842597.0,BREZ POŠKODBE,PESNICA,2016-06-20,10.0,0,AVTOCESTA,129.0,313.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,15.67138122154,46.596560781573,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. RONDO PESNICA
849944.0,BREZ POŠKODBE,MARIBOR,2016-10-02,14.0,0,AVTOCESTA,132.0,140.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.685179229131,46.588480552594994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
851847.0,BREZ POŠKODBE,MARIBOR,2016-10-21,13.0,0,AVTOCESTA,132.0,500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.689225754384001,46.587538497155,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
849879.0,BREZ POŠKODBE,MARIBOR,2016-10-10,16.0,0,AVTOCESTA,132.0,500.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,OSTALO,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.689225754384001,46.587538497155,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
850402.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-10-11,13.0,0,AVTOCESTA,132.0,750.0,CESTA,NEPRILAGOJENA HITROST,OSTALO,DEŽEVNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,15.691178623525,46.589227082949,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
848955.0,BREZ POŠKODBE,MARIBOR,2016-09-16,23.0,0,AVTOCESTA,132.0,1000.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.688822828073,46.588692526022996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
851761.0,BREZ POŠKODBE,PESNICA,2016-10-21,11.0,0,AVTOCESTA,132.0,1299.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,BOČNO TRČENJE,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,,,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP DRAGUČOVA
832099.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-01-08,20.0,0,AVTOCESTA,133.0,0.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,TRČENJE V OBJEKT,OBLAČNO,REDEK,MOKRO,HRAPAV  ASFALT / BETON,15.652534152244,46.491298452990996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
845598.0,BREZ POŠKODBE,MARIBOR,2016-08-04,11.0,0,AVTOCESTA,133.0,290.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.653089416068001,46.488722136248995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
834433.0,BREZ POŠKODBE,MARIBOR,2016-02-23,7.0,0,AVTOCESTA,133.0,561.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.653803300581998,46.486342840092,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
852449.0,BREZ POŠKODBE,MARIBOR,2016-11-06,16.0,0,AVTOCESTA,133.0,1600.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.658192304859,46.478760112886,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
844672.0,LAŽJA TELESNA POŠKODBA,MARIBOR,2016-07-22,14.0,0,AVTOCESTA,133.0,2100.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,15.657679300304999,46.482649777111995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
835428.0,BREZ POŠKODBE,MARIBOR,2016-03-11,12.0,0,AVTOCESTA,133.0,2150.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.657135242603,46.482895832617,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
834120.0,BREZ POŠKODBE,MARIBOR,2016-02-17,12.0,0,AVTOCESTA,133.0,3202.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.654500058381,46.484710387328995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
846535.0,BREZ POŠKODBE,MARIBOR,2016-08-27,9.0,0,AVTOCESTA,133.0,4305.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,OPLAŽENJE,JASNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,15.659859928213999,46.479884097487,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
849695.0,BREZ POŠKODBE,MARIBOR,2016-09-30,9.0,0,AVTOCESTA,133.0,4400.0,CESTA,OSTALO,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.659622743102,46.480731187880004,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJ. MB JUG SLIVNICA
832679.0,BREZ POŠKODBE,MARIBOR,2016-01-21,20.0,0,AVTOCESTA,134.0,100.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,JASNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,15.648820451749,46.449690452043,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK FRAM
853987.0,BREZ POŠKODBE,MARIBOR,2016-12-08,19.0,1,AVTOCESTA,134.0,605.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,MEGLA,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,15.653039855965,46.450943944816,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK FRAM
836382.0,BREZ POŠKODBE,SLOVENSKE KONJICE,2016-03-25,13.0,0,AVTOCESTA,136.0,500.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.473594769982,46.339411873183,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SL.KONJICE
849413.0,BREZ POŠKODBE,SLOVENSKE KONJICE,2016-10-03,8.0,0,AVTOCESTA,136.0,600.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V STOJEČE / PARKIRANO VOZILO,DEŽEVNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,15.472422716134,46.339074847796,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SL.KONJICE
845948.0,LAŽJA TELESNA POŠKODBA,SLOVENSKE KONJICE,2016-08-16,16.0,0,AVTOCESTA,136.0,630.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.473059610167999,46.339117189759996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SL.KONJICE
839781.0,LAŽJA TELESNA POŠKODBA,SLOVENSKE KONJICE,2016-05-20,15.0,0,AVTOCESTA,136.0,630.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.473059610167999,46.339117189759996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SL.KONJICE
841071.0,BREZ POŠKODBE,SLOVENSKE KONJICE,2016-06-06,8.0,0,AVTOCESTA,136.0,1790.0,CESTA,OSTALO,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,,,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK SL.KONJICE
839053.0,BREZ POŠKODBE,ŠENTJUR PRI CELJU,2016-05-09,15.0,0,AVTOCESTA,137.0,500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.392795413221,46.261902020139,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DRAMLJE
841942.0,LAŽJA TELESNA POŠKODBA,ŠENTJUR PRI CELJU,2016-06-15,10.0,0,AVTOCESTA,137.0,690.0,CESTA,NEPRILAGOJENA HITROST,BOČNO TRČENJE,DEŽEVNO,GOST,MOKRO,HRAPAV  ASFALT / BETON,15.390079225305,46.263018037302,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DRAMLJE
854339.0,LAŽJA TELESNA POŠKODBA,CELJE,2016-12-12,16.0,0,AVTOCESTA,138.0,730.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,15.282058603078001,46.253026472745,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK CELJE
847195.0,LAŽJA TELESNA POŠKODBA,ŽALEC,2016-09-02,15.0,0,AVTOCESTA,139.0,760.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,TRČENJE V STOJEČE / PARKIRANO VOZILO,JASNO,ZASTOJI,SUHO,HRAPAV  ASFALT / BETON,15.19263114734,46.267906285129996,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK ŽALEC-ARJA VAS
845340.0,BREZ POŠKODBE,ŽALEC,2016-08-03,19.0,0,AVTOCESTA,139.0,795.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,15.193085281503,46.267923505906,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK ŽALEC-ARJA VAS
840224.0,LAŽJA TELESNA POŠKODBA,DOMŽALE,2016-05-12,14.0,1,AVTOCESTA,142.0,370.0,CESTA,NEUPOŠTEVANJE PRAVIL O PREDNOSTI,BOČNO TRČENJE,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.795793257344,46.173672395086,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK BLAGOVICA
843613.0,HUDA TELESNA POŠKODBA,DOMŽALE,2016-07-06,9.0,0,AVTOCESTA,144.0,0.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.616321367701001,46.13508260720899,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DOMŽALE
850976.0,BREZ POŠKODBE,DOMŽALE,2016-10-16,15.0,0,AVTOCESTA,144.0,75.0,CESTA,NEPRILAGOJENA HITROST,PREVRNITEV VOZILA,OBLAČNO,REDEK,SUHO,HRAPAV  ASFALT / BETON,14.615478766893,46.13527773603,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DOMŽALE
844301.0,BREZ POŠKODBE,DOMŽALE,2016-07-19,15.0,0,AVTOCESTA,144.0,380.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.61539290859,46.13459363647,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DOMŽALE
849905.0,LAŽJA TELESNA POŠKODBA,DOMŽALE,2016-10-11,7.0,0,AVTOCESTA,144.0,500.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,OBLAČNO,GOST,SUHO,ZGLAJEN ASFALT / BETON,14.616354772938001,46.133994017700005,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK DOMŽALE
832796.0,BREZ POŠKODBE,LJUBLJANA,2016-01-27,8.0,1,AVTOCESTA,145.0,100.0,CESTA,PREMIKI Z VOZILOM,BOČNO TRČENJE,JASNO,NORMALEN,SUHO,ZGLAJEN ASFALT / BETON,14.586834862753001,46.092124943666,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK LJ ŠENTJAKOB
855358.0,BREZ POŠKODBE,LJUBLJANA,2016-12-25,15.0,0,AVTOCESTA,145.0,159.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,ZGLAJEN ASFALT / BETON,14.586515780986,46.091556946653995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK LJ ŠENTJAKOB
851639.0,BREZ POŠKODBE,LJUBLJANA,2016-11-03,12.0,0,AVTOCESTA,145.0,159.0,CESTA,NEPRAVILNA STRAN / SMER VOŽNJE,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.586515780986,46.091556946653995,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK LJ ŠENTJAKOB
855297.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-12-23,14.0,0,AVTOCESTA,145.0,350.0,CESTA,NEPRILAGOJENA HITROST,NALETNO TRČENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.585920720248001,46.089845258759006,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,PRIKLJUČEK LJ ŠENTJAKOB
842392.0,BREZ POŠKODBE,LJUBLJANA,2016-06-25,4.0,0,AVTOCESTA,146.0,0.0,CESTA,PREMIKI Z VOZILOM,TRČENJE V OBJEKT,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.577697977765,46.070875333257,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
837346.0,BREZ POŠKODBE,LJUBLJANA,2016-04-08,19.0,0,AVTOCESTA,146.0,100.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.577174128597,46.070063618692,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
851339.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-10-27,14.0,0,AVTOCESTA,146.0,200.0,CESTA,NEUSTREZNA VARNOSTNA RAZDALJA,NALETNO TRČENJE,JASNO,GOST,SUHO,HRAPAV  ASFALT / BETON,14.576339098341998,46.069376720810006,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
852654.0,BREZ POŠKODBE,LJUBLJANA,2016-11-19,16.0,0,AVTOCESTA,146.0,350.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,DEŽEVNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.574650670397999,46.068722649273994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
850824.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-10-21,9.0,0,AVTOCESTA,146.0,350.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.574650670397999,46.068722649273994,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
847899.0,BREZ POŠKODBE,LJUBLJANA,2016-09-09,6.0,0,AVTOCESTA,146.0,400.0,CESTA,OSTALO,OPLAŽENJE,JASNO,NORMALEN,SUHO,HRAPAV  ASFALT / BETON,14.574057226232,46.068567489678,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
831524.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-01-06,21.0,0,AVTOCESTA,146.0,400.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,SPOLZKO,HRAPAV  ASFALT / BETON,14.574057226232,46.068567489678,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
849327.0,LAŽJA TELESNA POŠKODBA,LJUBLJANA,2016-10-03,8.0,0,AVTOCESTA,146.0,400.0,CESTA,NEPRILAGOJENA HITROST,TRČENJE V OBJEKT,OBLAČNO,NORMALEN,MOKRO,HRAPAV  ASFALT / BETON,14.574057226232,46.068567489678,000A1,ŠENTILJ-MB-CE-LJ-PO-SRMIN,RAZCEP LJ ZADOBROVA
